"CODICE_REGIONE","CODICE_PROVINCIA","SIGLA_AUTOMOBILISTICA","ID_COMUNE","CODICE_COMUNE","LABEL_COMUNE_IT","LABEL_COMUNE_DE","DATA_INIZIO_VALIDITA","DATA_FINE_VALIDITA"
"03","019","CR","019050-(1948-01-01)","019050","GRONTARDO","","01-01-1948","31-12-9999"
"00","019","CR","019051-(1861-03-17)","019051","GRUMELLO","","17-03-1861","10-01-1863"
"00","019","CR","019051-(1863-01-10)","019051","GRUMELLO CON FARVENGO CREMONESE","","10-01-1863","01-01-1868"
"00","019","CR","019051-(1868-01-01)","019051","GRUMELLO CON FARVENGO CREMONESE","","01-01-1868","13-04-1915"
"00","019","CR","019051-(1915-04-13)","019051","GRUMELLO CREMONESE ED UNITI","","13-04-1915","01-01-1948"
"03","019","CR","019051-(1948-01-01)","019051","GRUMELLO CREMONESE ED UNITI","","01-01-1948","31-12-9999"
"00","019","CR","019052-(1861-03-17)","019052","GUSSOLA","","17-03-1861","01-01-1948"
"03","019","CR","019052-(1948-01-01)","019052","GUSSOLA","","01-01-1948","31-12-9999"
"00","019","CR","019053-(1861-03-17)","019053","ISOLA DOVARESE","","17-03-1861","01-01-1948"
"03","019","CR","019053-(1948-01-01)","019053","ISOLA DOVARESE","","01-01-1948","31-12-9999"
"00","019","CR","019054-(1861-03-17)","019054","IZANO","","17-03-1861","01-01-1948"
"03","019","CR","019054-(1948-01-01)","019054","IZANO","","01-01-1948","31-12-9999"
"00","019","CR","019055-(1861-03-17)","019055","MADIGNANO","","17-03-1861","05-07-1868"
"00","019","CR","019055-(1868-07-05)","019055","MADIGNANO","","05-07-1868","01-01-1948"
"03","019","CR","019055-(1948-01-01)","019055","MADIGNANO","","01-01-1948","31-12-9999"
"00","019","CR","019056-(1861-03-17)","019056","MALAGNINO","","17-03-1861","01-01-1948"
"03","019","CR","019056-(1948-01-01)","019056","MALAGNINO","","01-01-1948","31-12-9999"
"00","019","CR","019057-(1861-03-17)","019057","MARTIGNANA","","17-03-1861","04-02-1863"
"00","019","CR","019057-(1863-02-04)","019057","MARTIGNANA DI PO","","04-02-1863","01-01-1948"
"03","019","CR","019057-(1948-01-01)","019057","MARTIGNANA DI PO","","01-01-1948","31-12-9999"
"00","019","CR","019058-(1861-03-17)","019058","MONTE","","17-03-1861","10-01-1863"
"00","019","CR","019058-(1863-01-10)","019058","MONTE CREMASCO","","10-01-1863","01-01-1948"
"03","019","CR","019058-(1948-01-01)","019058","MONTE CREMASCO","","01-01-1948","31-12-9999"
"00","019","CR","019059-(1861-03-17)","019059","MONTODINE","","17-03-1861","19-02-1938"
"00","019","CR","019059-(1938-02-19)","019059","MONTODINE","","19-02-1938","01-01-1948"
"00","019","CR","019059-(1938-02-19)","019059","MONTODINE","","19-02-1938","01-01-1948"
"03","019","CR","019059-(1948-01-01)","019059","MONTODINE","","01-01-1948","31-12-9999"
"00","019","CR","019060-(1861-03-17)","019060","MOSCAZZANO","","17-03-1861","19-02-1938"
"00","019","CR","019060-(1938-02-19)","019060","MOSCAZZANO","","19-02-1938","01-01-1948"
"00","019","CR","019060-(1938-02-19)","019060","MOSCAZZANO","","19-02-1938","01-01-1948"
"00","019","CR","019060-(1938-02-19)","019060","MOSCAZZANO","","19-02-1938","01-01-1948"
"03","019","CR","019060-(1948-01-01)","019060","MOSCAZZANO","","01-01-1948","31-12-9999"
"00","019","CR","019061-(1861-03-17)","019061","MOTTA BALUFFI","","17-03-1861","13-07-1868"
"00","019","CR","019061-(1868-07-13)","019061","MOTTA BALUFFI","","13-07-1868","01-01-1948"
"03","019","CR","019061-(1948-01-01)","019061","MOTTA BALUFFI","","01-01-1948","31-12-9999"
"00","019","CR","019062-(1861-03-17)","019062","OFFANENGO","","17-03-1861","01-01-1948"
"03","019","CR","019062-(1948-01-01)","019062","OFFANENGO","","01-01-1948","31-12-9999"
"03","016","BG","016170-(1964-03-01)","016170","PONTE SAN PIETRO","","01-03-1964","31-12-9999"
"00","016","BG","016171-(1861-03-17)","016171","PONTITA","","17-03-1861","01-09-1882"
"00","016","BG","016171-(1882-09-01)","016171","PONTIDA","","01-09-1882","01-01-1948"
"03","016","BG","016171-(1948-01-01)","016171","PONTIDA","","01-01-1948","31-12-9999"
"00","016","BG","016172-(1861-03-17)","016172","PONTIROLO","","17-03-1861","27-09-1863"
"00","016","BG","016172-(1863-09-27)","016172","PONTIROLO NUOVO","","27-09-1863","01-01-1948"
"03","016","BG","016172-(1948-01-01)","016172","PONTIROLO NUOVO","","01-01-1948","31-12-9999"
"00","016","BG","016173-(1861-03-17)","016173","PRADALUNGA","","17-03-1861","01-01-1948"
"03","016","BG","016173-(1948-01-01)","016173","PRADALUNGA","","01-01-1948","31-12-9999"
"00","016","BG","016174-(1861-03-17)","016174","PREDORE","","17-03-1861","01-01-1948"
"03","016","BG","016174-(1948-01-01)","016174","PREDORE","","01-01-1948","31-12-9999"
"00","016","BG","016175-(1861-03-17)","016175","PREMOLO","","17-03-1861","25-09-1928"
"00","016","BG","016175-(1928-09-25)","016175","PREMOLO","","25-09-1928","25-09-1928"
"00","016","BG","016176-(1861-03-17)","016176","PRESEZZO","","17-03-1861","01-08-1879"
"00","016","BG","016176-(1879-08-01)","016176","PRESEZZO","","01-08-1879","01-01-1948"
"03","016","BG","016176-(1948-01-01)","016176","PRESEZZO","","01-01-1948","02-08-1962"
"03","016","BG","016176-(1962-08-02)","016176","PRESEZZO","","02-08-1962","01-03-1964"
"03","016","BG","016176-(1964-03-01)","016176","PRESEZZO","","01-03-1964","31-12-9999"
"03","016","BG","016176-(1964-03-01)","016176","PRESEZZO","","01-03-1964","31-12-9999"
"00","016","BG","016177-(1861-03-17)","016177","PUMENENGO","","17-03-1861","01-01-1948"
"03","016","BG","016177-(1948-01-01)","016177","PUMENENGO","","01-01-1948","31-12-9999"
"00","016","BG","016178-(1861-03-17)","016178","RANICA","","17-03-1861","01-01-1948"
"03","016","BG","016178-(1948-01-01)","016178","RANICA","","01-01-1948","31-12-9999"
"00","016","BG","016179-(1861-03-17)","016179","RANZANICO","","17-03-1861","29-07-1928"
"00","016","BG","016179-(1928-07-29)","016179","RANZANICO","","29-07-1928","29-07-1928"
"00","016","BG","016180-(1861-03-17)","016180","RIVA DI SOLTO","","17-03-1861","15-06-1928"
"00","016","BG","016180-(1928-06-15)","016180","RIVA DI SOLTO","","15-06-1928","01-01-1948"
"03","016","BG","016180-(1948-01-01)","016180","RIVA DI SOLTO","","01-01-1948","31-12-9999"
"00","016","BG","016182-(1861-03-17)","016182","ROGNO","","17-03-1861","01-01-1948"
"03","016","BG","016182-(1948-01-01)","016182","ROGNO","","01-01-1948","31-12-9999"
"00","016","BG","016183-(1861-03-17)","016183","ROMANO","","17-03-1861","27-09-1863"
"00","016","BG","016183-(1863-09-27)","016183","ROMANO DI LOMBARDIA","","27-09-1863","01-01-1948"
"03","016","BG","016183-(1948-01-01)","016183","ROMANO DI LOMBARDIA","","01-01-1948","31-12-9999"
"00","016","BG","016184-(1861-03-17)","016184","RONCO","","17-03-1861","27-09-1863"
"00","016","BG","016184-(1863-09-27)","016184","RONCOBELLO","","27-09-1863","24-11-1927"
"00","016","BG","016184-(1927-11-24)","016184","RONCOBELLO","","24-11-1927","01-01-1948"
"00","016","BG","016184-(1927-11-24)","016184","RONCOBELLO","","24-11-1927","01-01-1948"
"03","016","BG","016184-(1948-01-01)","016184","RONCOBELLO","","01-01-1948","31-12-9999"
"00","016","BG","016185-(1861-03-17)","016185","RONCOLA","","17-03-1861","01-01-1948"
"03","016","BG","016185-(1948-01-01)","016185","RONCOLA","","01-01-1948","31-12-9999"
"00","016","BG","016187-(1861-03-17)","016187","ROVETTA","","17-03-1861","14-05-1929"
"00","016","BG","016187-(1929-05-14)","016187","ROVETTA","","14-05-1929","14-05-1929"
"00","016","BG","016188-(1861-03-17)","016188","SAN GIOVANNI BIANCO","","17-03-1861","17-04-1928"
"00","016","BG","016188-(1928-04-17)","016188","SAN GIOVANNI BIANCO","","17-04-1928","01-01-1948"
"00","016","BG","016188-(1928-04-17)","016188","SAN GIOVANNI BIANCO","","17-04-1928","01-01-1948"
"00","016","BG","016188-(1928-04-17)","016188","SAN GIOVANNI BIANCO","","17-04-1928","01-01-1948"
"03","016","BG","016188-(1948-01-01)","016188","SAN GIOVANNI BIANCO","","01-01-1948","31-12-9999"
"00","016","BG","016189-(1861-03-17)","016189","BUZZONE SAN PAOLO","","17-03-1861","01-08-1887"
"00","016","BG","016189-(1887-08-01)","016189","SAN PAOLO D'ARGON","","01-08-1887","18-05-1929"
"00","016","BG","016189-(1929-05-18)","016189","SAN PAOLO D'ARGON","","18-05-1929","18-05-1929"
"00","016","BG","016190-(1861-03-17)","016190","SAN PELLEGRINO","","17-03-1861","04-03-1915"
"00","016","BG","016190-(1915-03-04)","016190","SAN PELLEGRINO","","04-03-1915","09-04-1916"
"00","016","BG","016190-(1916-04-09)","016190","SAN PELLEGRINO","","09-04-1916","19-02-1927"
"00","016","BG","016190-(1927-02-19)","016190","SAN PELLEGRINO","","19-02-1927","17-04-1928"
"00","016","BG","016190-(1928-04-17)","016190","SAN PELLEGRINO","","17-04-1928","01-01-1948"
"00","016","BG","016190-(1928-04-17)","016190","SAN PELLEGRINO","","17-04-1928","01-01-1948"
"03","016","BG","016190-(1948-01-01)","016190","SAN PELLEGRINO","","01-01-1948","12-06-1956"
"03","016","BG","016190-(1956-06-12)","016190","SAN PELLEGRINO TERME","","12-06-1956","31-12-9999"
"00","016","BG","016191-(1861-03-17)","016191","SANTA BRIGIDA","","17-03-1861","01-01-1948"
"03","016","BG","016191-(1948-01-01)","016191","SANTA BRIGIDA","","01-01-1948","12-02-1978"
"03","016","BG","016191-(1978-02-12)","016191","SANTA BRIGIDA","","12-02-1978","31-12-9999"
"00","016","BG","016193-(1861-03-17)","016193","SARNICO","","17-03-1861","03-11-1927"
"00","016","BG","016193-(1927-11-03)","016193","SARNICO","","03-11-1927","01-01-1948"
"00","016","BG","016193-(1927-11-03)","016193","SARNICO","","03-11-1927","01-01-1948"
"03","016","BG","016193-(1948-01-01)","016193","SARNICO","","01-01-1948","31-12-9999"
"00","016","BG","016195-(1861-03-17)","016195","SCHILPARIO","","17-03-1861","01-01-1948"
"03","016","BG","016195-(1948-01-01)","016195","SCHILPARIO","","01-01-1948","31-12-9999"
"00","016","BG","016196-(1861-03-17)","016196","SEDRINA","","17-03-1861","01-01-1948"
"03","016","BG","016196-(1948-01-01)","016196","SEDRINA","","01-01-1948","26-10-2002"
"03","016","BG","016196-(2002-10-26)","016196","SEDRINA","","26-10-2002","31-12-9999"
"03","016","BG","016196-(2002-10-26)","016196","SEDRINA","","26-10-2002","31-12-9999"
"00","016","BG","016197-(1861-03-17)","016197","SELVINO","","17-03-1861","01-01-1948"
"03","017","BS","017142-(1957-02-14)","017142","PIAN CAMUNO","","14-02-1957","31-12-9999"
"03","017","BS","017142-(1957-02-14)","017142","PIAN CAMUNO","","14-02-1957","31-12-9999"
"00","017","BS","017143-(1861-03-17)","017143","PISOGNE","","17-03-1861","01-01-1948"
"03","017","BS","017143-(1948-01-01)","017143","PISOGNE","","01-01-1948","31-12-9999"
"00","017","BS","017144-(1861-03-17)","017144","POLAVENO","","17-03-1861","01-01-1948"
"03","017","BS","017144-(1948-01-01)","017144","POLAVENO","","01-01-1948","31-12-9999"
"00","017","BS","017145-(1861-03-17)","017145","POLPENAZZE","","17-03-1861","01-01-1948"
"03","017","BS","017145-(1948-01-01)","017145","POLPENAZZE","","01-01-1948","24-11-1967"
"03","017","BS","017145-(1967-11-24)","017145","POLPENAZZE DEL GARDA","","24-11-1967","31-12-9999"
"00","017","BS","017146-(1861-03-17)","017146","POMPIANO","","17-03-1861","01-01-1929"
"00","017","BS","017146-(1929-01-01)","017146","POMPIANO","","01-01-1929","01-01-1948"
"03","017","BS","017146-(1948-01-01)","017146","POMPIANO","","01-01-1948","31-12-9999"
"00","017","BS","017147-(1861-03-17)","017147","PONCARALE","","17-03-1861","27-12-1927"
"00","017","BS","017147-(1927-12-27)","017147","PONCARALE","","27-12-1927","27-12-1927"
"00","017","BS","017148-(1861-03-17)","017148","PONTE DI LEGNO","","17-03-1861","01-01-1948"
"03","017","BS","017148-(1948-01-01)","017148","PONTE DI LEGNO","","01-01-1948","31-12-9999"
"00","017","BS","017149-(1861-03-17)","017149","PONTEVICO","","17-03-1861","01-01-1948"
"03","017","BS","017149-(1948-01-01)","017149","PONTEVICO","","01-01-1948","31-12-9999"
"00","017","BS","017150-(1861-03-17)","017150","PONTOGLIO","","17-03-1861","01-01-1948"
"03","017","BS","017150-(1948-01-01)","017150","PONTOGLIO","","01-01-1948","31-12-9999"
"00","017","BS","017151-(1861-03-17)","017151","POZZOLENGO","","17-03-1861","01-01-1948"
"03","017","BS","017151-(1948-01-01)","017151","POZZOLENGO","","01-01-1948","31-12-9999"
"00","017","BS","017152-(1861-03-17)","017152","PRALBOINO","","17-03-1861","15-08-1928"
"00","017","BS","017152-(1928-08-15)","017152","PRALBOINO","","15-08-1928","22-12-1947"
"00","017","BS","017152-(1947-12-22)","017152","PRALBOINO","","22-12-1947","01-01-1948"
"03","017","BS","017152-(1948-01-01)","017152","PRALBOINO","","01-01-1948","31-12-9999"
"00","017","BS","017153-(1861-03-17)","017153","PRESEGLIE","","17-03-1861","01-01-1948"
"03","017","BS","017153-(1948-01-01)","017153","PRESEGLIE","","01-01-1948","31-12-9999"
"00","017","BS","017154-(1861-03-17)","017154","PRESTINE","","17-03-1861","04-12-1927"
"00","017","BS","017154-(1927-12-04)","017154","PRESTINE","","04-12-1927","04-12-1927"
"00","017","BS","017156-(1861-03-17)","017156","PROVAGLIO D'ISEO","","17-03-1861","14-08-1928"
"00","017","BS","017156-(1928-08-14)","017156","PROVAGLIO D'ISEO","","14-08-1928","28-05-1929"
"00","017","BS","017156-(1929-05-28)","017156","PROVAGLIO D'ISEO","","28-05-1929","01-01-1948"
"03","017","BS","017156-(1948-01-01)","017156","PROVAGLIO D'ISEO","","01-01-1948","31-12-9999"
"00","017","BS","017158-(1861-03-17)","017158","PUEGNAGO","","17-03-1861","25-09-1928"
"00","017","BS","017158-(1928-09-25)","017158","PUEGNAGO","","25-09-1928","01-01-1948"
"03","017","BS","017158-(1948-01-01)","017158","PUEGNAGO","","01-01-1948","05-11-1971"
"03","017","BS","017158-(1971-11-05)","017158","PUEGNAGO DEL GARDA","","05-11-1971","31-12-9999"
"00","017","BS","017159-(1861-03-17)","017159","QUINZANO","","17-03-1861","18-12-1862"
"00","017","BS","017159-(1862-12-18)","017159","QUINZANO D'OGLIO","","18-12-1862","01-01-1948"
"03","017","BS","017159-(1948-01-01)","017159","QUINZANO D'OGLIO","","01-01-1948","31-12-9999"
"00","017","BS","017161-(1861-03-17)","017161","REZZATO","","17-03-1861","12-05-1928"
"00","017","BS","017161-(1928-05-12)","017161","REZZATO","","12-05-1928","01-01-1948"
"03","017","BS","017161-(1948-01-01)","017161","REZZATO","","01-01-1948","31-12-9999"
"00","017","BS","017162-(1861-03-17)","017162","ROCCAFRANCA","","17-03-1861","08-11-1927"
"00","017","BS","017162-(1927-11-08)","017162","ROCCAFRANCA","","08-11-1927","01-01-1948"
"03","017","BS","017162-(1948-01-01)","017162","ROCCAFRANCA","","01-01-1948","31-12-9999"
"00","017","BS","017164-(1861-03-17)","017164","VOLCIANO","","17-03-1861","09-09-1928"
"00","017","BS","017164-(1928-09-09)","017164","ROÈ VOLCIANO","","09-09-1928","01-01-1948"
"03","017","BS","017164-(1948-01-01)","017164","ROÈ VOLCIANO","","01-01-1948","31-12-9999"
"00","017","BS","017165-(1861-03-17)","017165","RONCADELLE","","17-03-1861","01-01-1948"
"03","017","BS","017165-(1948-01-01)","017165","RONCADELLE","","01-01-1948","31-12-9999"
"00","017","BS","017166-(1861-03-17)","017166","ROVATO","","17-03-1861","01-01-1948"
"03","017","BS","017166-(1948-01-01)","017166","ROVATO","","01-01-1948","14-04-2000"
"03","017","BS","017166-(2000-04-14)","017166","ROVATO","","14-04-2000","31-12-9999"
"00","017","BS","017167-(1861-03-17)","017167","RUDIANO","","17-03-1861","01-01-1948"
"03","017","BS","017167-(1948-01-01)","017167","RUDIANO","","01-01-1948","31-12-9999"
"00","017","BS","017168-(1861-03-17)","017168","SABBIO","","17-03-1861","29-01-1864"
"00","017","BS","017168-(1864-01-29)","017168","SABBIO CHIESE","","29-01-1864","01-12-1928"
"00","017","BS","017168-(1928-12-01)","017168","SABBIO CHIESE","","01-12-1928","01-01-1948"
"03","017","BS","017168-(1948-01-01)","017168","SABBIO CHIESE","","01-01-1948","16-09-1956"
"03","017","BS","017168-(1956-09-16)","017168","SABBIO CHIESE","","16-09-1956","31-12-9999"
"00","017","BS","017169-(1861-03-17)","017169","SALE MARASINO","","17-03-1861","24-11-1927"
"00","017","BS","017169-(1927-11-24)","017169","SALE MARASINO","","24-11-1927","14-07-1947"
"00","017","BS","017169-(1947-07-14)","017169","SALE MARASINO","","14-07-1947","01-01-1948"
"03","017","BS","017169-(1948-01-01)","017169","SALE MARASINO","","01-01-1948","31-12-9999"
"00","017","BS","017170-(1861-03-17)","017170","SALÒ","","17-03-1861","09-06-1927"
"00","017","BS","017170-(1927-06-09)","017170","SALÒ","","09-06-1927","01-01-1948"
"03","017","BS","017170-(1948-01-01)","017170","SALÒ","","01-01-1948","31-12-9999"
"00","017","BS","017172-(1861-03-17)","017172","SAN GERVASIO","","17-03-1861","18-12-1862"
"00","017","BS","017172-(1862-12-18)","017172","SAN GERVASIO BRESCIANO","","18-12-1862","01-01-1948"
"03","017","BS","017172-(1948-01-01)","017172","SAN GERVASIO BRESCIANO","","01-01-1948","31-12-9999"
"00","017","BS","017173-(1861-03-17)","017173","SAN ZENO","","17-03-1861","08-11-1862"
"03","018","PV","018112-(1948-01-01)","018112","PIEVE ALBIGNOLA","","01-01-1948","31-12-9999"
"00","018","PV","018113-(1861-03-17)","018113","PIEVE DEL CAIRO","","17-03-1861","01-01-1891"
"00","018","PV","018113-(1891-01-01)","018113","PIEVE DEL CAIRO","","01-01-1891","01-01-1948"
"03","018","PV","018113-(1948-01-01)","018113","PIEVE DEL CAIRO","","01-01-1948","31-12-9999"
"00","018","PV","018114-(1861-03-17)","018114","PIEVE PORTO MORONE","","17-03-1861","12-02-1867"
"00","018","PV","018114-(1867-02-12)","018114","PIEVE PORTO MORONE","","12-02-1867","01-01-1948"
"03","018","PV","018114-(1948-01-01)","018114","PIEVE PORTO MORONE","","01-01-1948","31-12-9999"
"00","018","PV","018115-(1861-03-17)","018115","PINAROLO PO","","17-03-1861","01-09-1871"
"00","018","PV","018115-(1871-09-01)","018115","PINAROLO PO","","01-09-1871","01-01-1948"
"03","018","PV","018115-(1948-01-01)","018115","PINAROLO PO","","01-01-1948","31-12-9999"
"00","018","PV","018116-(1861-03-17)","018116","PIZZALE","","17-03-1861","01-01-1948"
"03","018","PV","018116-(1948-01-01)","018116","PIZZALE","","01-01-1948","31-12-9999"
"00","018","PV","018118-(1861-03-17)","018118","PORTALBERA","","17-03-1861","01-01-1948"
"03","018","PV","018118-(1948-01-01)","018118","PORTALBERA","","01-01-1948","31-12-9999"
"00","018","PV","018119-(1861-03-17)","018119","REA","","17-03-1861","19-04-1929"
"00","018","PV","018119-(1929-04-19)","018119","REA","","19-04-1929","19-04-1929"
"00","018","PV","018120-(1861-03-17)","018120","REDAVALLE","","17-03-1861","09-08-1866"
"00","018","PV","018120-(1866-08-09)","018120","REDAVALLE","","09-08-1866","01-01-1948"
"03","018","PV","018120-(1948-01-01)","018120","REDAVALLE","","01-01-1948","31-12-9999"
"00","018","PV","018121-(1861-03-17)","018121","RETORBIDO","","17-03-1861","01-01-1948"
"03","018","PV","018121-(1948-01-01)","018121","RETORBIDO","","01-01-1948","31-12-9999"
"00","018","PV","018122-(1861-03-17)","018122","RIVANAZZANO","","17-03-1861","01-01-1948"
"03","018","PV","018122-(1948-01-01)","018122","RIVANAZZANO","","01-01-1948","30-07-2009"
"03","018","PV","018122-(2009-07-30)","018122","RIVANAZZANO TERME","","30-07-2009","31-12-9999"
"00","018","PV","018123-(1861-03-17)","018123","ROBBIO","","17-03-1861","01-01-1948"
"03","018","PV","018123-(1948-01-01)","018123","ROBBIO","","01-01-1948","31-12-9999"
"00","018","PV","018124-(1861-03-17)","018124","ROBECCO","","17-03-1861","12-05-1863"
"00","018","PV","018124-(1863-05-12)","018124","ROBECCO PAVESE","","12-05-1863","01-05-1877"
"00","018","PV","018124-(1877-05-01)","018124","ROBECCO PAVESE","","01-05-1877","01-01-1948"
"03","018","PV","018124-(1948-01-01)","018124","ROBECCO PAVESE","","01-01-1948","31-12-9999"
"00","018","PV","018125-(1861-03-17)","018125","ROCCA DE' GIORGI","","17-03-1861","05-02-1939"
"00","018","PV","018125-(1939-02-05)","018125","ROCCA DE' GIORGI","","05-02-1939","01-01-1948"
"03","018","PV","018125-(1948-01-01)","018125","ROCCA DE' GIORGI","","01-01-1948","31-12-9999"
